0.598598155350186, 0.4207409473082339
0.5783613326830219, 0.3995665213618484
0.5860191783688946, 0.4050276671790053
0.6005348885308769, 0.4245401200865221
0.5828190651823035, 0.40021323230796707
0.5837237708922848, 0.401086152913816
0.6127832361024307, 0.4502748565386552
0.5916107130712461, 0.4103552249308597
0.6145073687082793, 0.4566904504327238
0.5909354852644102, 0.41656471903476167
0.5925518236436919, 0.41902037789563695
0.5748926178068355, 0.3910526431531002
0.6268755564486291, 0.4829012852712335
0.6046822227927825, 0.4376297404037943
0.6049314551923021, 0.4375197642019929
0.6097286574110965, 0.45069617359510067
0.620445154551998, 0.47132432568305654
0.6131517409076279, 0.454392785727033
0.6092475171305622, 0.4493478090506868
0.6195736144599614, 0.4699061231662431
