0.5833568471237229, 0.3946229349358393
0.5942427098710883, 0.40715110435728996
0.5839188778537696, 0.3952690294898927
0.592503062728919, 0.4063523001579318
0.5840159515149422, 0.39735037414794144
0.5915312780634518, 0.40338673041822787
0.582557497024943, 0.39323968618439364
0.5861654219504222, 0.3986611725041934
0.5860653931702503, 0.3986535213873182
0.5892078594221484, 0.40321331865567644
0.5934813132070371, 0.4066864984166155
0.59190823862951, 0.40548181714267273
0.5927312734318431, 0.4060730275825211
0.5797822846879832, 0.402328099783544
0.5835402266518258, 0.39641769949464467
0.5854056064545252, 0.3990273566734514
0.5834488281441442, 0.39566000376538635
0.5808659549170797, 0.39059045208656856
0.5895702315676407, 0.4002625937769884
0.5829158141077269, 0.3938357590956423
